,Reference Genom,Node Name,prediction method,mse,rmse
4,archea1.4g_24nodes,218,Univariatn Spline smoothing approximation 2 with degree  2 ,0.465651172776791,0.6823863808552975
5,archea1.4g_24nodes,218,Univariatn Spline smoothing approximation 2 with degree  3 ,0.46550817849278137,0.6822815976506924
0,archea1.4g_24nodes,218,Generell Spline approximation smoothing s1 with degree  1 ,0.4655341549752693,0.6823006338669702
1,archea1.4g_24nodes,218,Generell Spline approximation smoothing s1 with degree  2 ,0.465651172776791,0.6823863808552975
2,archea1.4g_24nodes,218,Generell Spline approximation smoothing s1 with degree  3 ,0.46550817849278137,0.6822815976506924
3,archea1.4g_24nodes,218,Generell Spline approximation smoothing s2 with degree  1 ,39.05861118391027,6.249688886969516
4,archea1.4g_24nodes,218,Generell Spline approximation smoothing s2 with degree  2 ,17.595785690392894,4.1947330892910095
5,archea1.4g_24nodes,218,Generell Spline approximation smoothing s2 with degree  3 ,5.203991743261312,2.2812259299028916
0,archea1.4g_24nodes,219,Polynominal  1,5808.694416390733,76.21479132288385
1,archea1.4g_24nodes,219,Polynominal  2,5805.624593875538,76.19464937825713
2,archea1.4g_24nodes,219,Polynominal  3,5659.051925807631,75.22667030919041
3,archea1.4g_24nodes,219,Polynominal_curve  1,5808.694416390733,76.21479132288385
4,archea1.4g_24nodes,219,Polynominal_curve  2,5805.624593875538,76.19464937825713
5,archea1.4g_24nodes,219,Polynominal_curve  3,5659.051925807631,75.22667030919041
0,archea1.4g_24nodes,219,Log_Polynominal  1,2.1190175614265665,2.3787501293323476
1,archea1.4g_24nodes,219,Log_Polynominal  2,1.9722675478649982,2.279887627564532
2,archea1.4g_24nodes,219,Log_Polynominal  3,1.9579389835632421,2.269797039929002
3,archea1.4g_24nodes,219,Log_curve  1,inf,1.346734567797645e+33
4,archea1.4g_24nodes,219,Log_curve  2,inf,3.1623734734375594e+30
5,archea1.4g_24nodes,219,Log_curve  3,inf,6.788364535714197e+30
0,archea1.4g_24nodes,219,Smoothing Spline,2793.011542020827,52.84895024521137
0,archea1.4g_24nodes,219,Univariatn Spline smoothing approximation 1 with degree  1 ,5808.694416390733,76.21479132288385
1,archea1.4g_24nodes,219,Univariatn Spline smoothing approximation 1 with degree  2 ,5805.624593875537,76.19464937825711
2,archea1.4g_24nodes,219,Univariatn Spline smoothing approximation 1 with degree  3 ,5659.051925807631,75.22667030919041
3,archea1.4g_24nodes,219,Univariatn Spline smoothing approximation 2 with degree  1 ,0.5735476279500926,0.757329273136918
4,archea1.4g_24nodes,219,Univariatn Spline smoothing approximation 2 with degree  2 ,0.5736603738118021,0.7574037059665091
5,archea1.4g_24nodes,219,Univariatn Spline smoothing approximation 2 with degree  3 ,0.5716841302104626,0.7560979633688102
0,archea1.4g_24nodes,219,Generell Spline approximation smoothing s1 with degree  1 ,0.5735218808796816,0.7573122743490175
1,archea1.4g_24nodes,219,Generell Spline approximation smoothing s1 with degree  2 ,0.5736603738118021,0.7574037059665091
2,archea1.4g_24nodes,219,Generell Spline approximation smoothing s1 with degree  3 ,0.5716841302104626,0.7560979633688102
3,archea1.4g_24nodes,219,Generell Spline approximation smoothing s2 with degree  1 ,5808.694416390733,76.21479132288385
4,archea1.4g_24nodes,219,Generell Spline approximation smoothing s2 with degree  2 ,5805.624593875537,76.19464937825711
5,archea1.4g_24nodes,219,Generell Spline approximation smoothing s2 with degree  3 ,5659.051925807631,75.22667030919041
0,archea1.4g_24nodes,220,Polynominal  1,1841.5468929584054,42.9132484549749
1,archea1.4g_24nodes,220,Polynominal  2,1539.971520592226,39.242470877764895
2,archea1.4g_24nodes,220,Polynominal  3,1499.5635550151521,38.72419857163157
3,archea1.4g_24nodes,220,Polynominal_curve  1,1841.5468929584054,42.9132484549749
4,archea1.4g_24nodes,220,Polynominal_curve  2,1539.971520592226,39.242470877764895
5,archea1.4g_24nodes,220,Polynominal_curve  3,1499.5635550151521,38.72419857163157
0,archea1.4g_24nodes,220,Log_Polynominal  1,1.4442274154257166,1.8335963206788042
1,archea1.4g_24nodes,220,Log_Polynominal  2,1.3580344691473023,1.7388211528465762
2,archea1.4g_24nodes,220,Log_Polynominal  3,1.3189988038838591,1.6924669488064528
3,archea1.4g_24nodes,220,Log_curve  1,inf,1.00291768547637e+47
4,archea1.4g_24nodes,220,Log_curve  2,inf,1.2862640377577294e+47
5,archea1.4g_24nodes,220,Log_curve  3,inf,1.2802270347081207e+51
0,archea1.4g_24nodes,220,Smoothing Spline,1013.7129678723297,31.83885939967589
0,archea1.4g_24nodes,220,Univariatn Spline smoothing approximation 1 with degree  1 ,1841.5468929584063,42.913248454974905
1,archea1.4g_24nodes,220,Univariatn Spline smoothing approximation 1 with degree  2 ,1539.971520592226,39.242470877764895
2,archea1.4g_24nodes,220,Univariatn Spline smoothing approximation 1 with degree  3 ,1499.5635550151517,38.72419857163156
3,archea1.4g_24nodes,220,Univariatn Spline smoothing approximation 2 with degree  1 ,0.6352999675742534,0.7970570666986483
4,archea1.4g_24nodes,220,Univariatn Spline smoothing approximation 2 with degree  2 ,0.6301912707307304,0.793845873410406
5,archea1.4g_24nodes,220,Univariatn Spline smoothing approximation 2 with degree  3 ,0.6348525281108566,0.796776335059505
0,archea1.4g_24nodes,220,Generell Spline approximation smoothing s1 with degree  1 ,0.6348605833954067,0.7967813899655329
1,archea1.4g_24nodes,220,Generell Spline approximation smoothing s1 with degree  2 ,0.6301912707307304,0.793845873410406
2,archea1.4g_24nodes,220,Generell Spline approximation smoothing s1 with degree  3 ,0.6348525281108566,0.796776335059505
3,archea1.4g_24nodes,220,Generell Spline approximation smoothing s2 with degree  1 ,1841.5468929584063,42.913248454974905
4,archea1.4g_24nodes,220,Generell Spline approximation smoothing s2 with degree  2 ,1539.971520592226,39.242470877764895
5,archea1.4g_24nodes,220,Generell Spline approximation smoothing s2 with degree  3 ,1499.5635550151517,38.72419857163156
0,archea1.4g_24nodes,221,Polynominal  1,721.8179875024869,26.86667056973169
1,archea1.4g_24nodes,221,Polynominal  2,163.6845117838277,12.793924799834791
2,archea1.4g_24nodes,221,Polynominal  3,163.4168832049762,12.783461315503567
3,archea1.4g_24nodes,221,Polynominal_curve  1,721.8179875024869,26.86667056973169
4,archea1.4g_24nodes,221,Polynominal_curve  2,163.6845117838277,12.793924799834791
5,archea1.4g_24nodes,221,Polynominal_curve  3,163.4168832049762,12.783461315503567
0,archea1.4g_24nodes,221,Log_Polynominal  1,1.0831995752300811,1.3267069516148842
1,archea1.4g_24nodes,221,Log_Polynominal  2,1.0793692536509492,1.3183271366747722
2,archea1.4g_24nodes,221,Log_Polynominal  3,1.0790576947552513,1.3176380996034889
3,archea1.4g_24nodes,221,Log_curve  1,inf,1.6321164758981973e+34
4,archea1.4g_24nodes,221,Log_curve  2,inf,1.1488546513784027e+44
5,archea1.4g_24nodes,221,Log_curve  3,inf,5.3077971246894436e+50
0,archea1.4g_24nodes,221,Smoothing Spline,14.069166443306004,3.750888753789694
0,archea1.4g_24nodes,221,Univariatn Spline smoothing approximation 1 with degree  1 ,721.8179875024866,26.866670569731685
1,archea1.4g_24nodes,221,Univariatn Spline smoothing approximation 1 with degree  2 ,163.68451178382767,12.793924799834791
2,archea1.4g_24nodes,221,Univariatn Spline smoothing approximation 1 with degree  3 ,163.41688320497622,12.783461315503567
3,archea1.4g_24nodes,221,Univariatn Spline smoothing approximation 2 with degree  1 ,0.6574628949057195,0.8108408567072329
4,archea1.4g_24nodes,221,Univariatn Spline smoothing approximation 2 with degree  2 ,0.6569888901856591,0.8105485119261272
5,archea1.4g_24nodes,221,Univariatn Spline smoothing approximation 2 with degree  3 ,0.6566038078065856,0.8103109327946807
0,archea1.4g_24nodes,221,Generell Spline approximation smoothing s1 with degree  1 ,0.6574628949057195,0.8108408567072329
1,archea1.4g_24nodes,221,Generell Spline approximation smoothing s1 with degree  2 ,0.6569888901856591,0.8105485119261272
2,archea1.4g_24nodes,221,Generell Spline approximation smoothing s1 with degree  3 ,0.6566038078065856,0.8103109327946807
3,archea1.4g_24nodes,221,Generell Spline approximation smoothing s2 with degree  1 ,721.8179875024866,26.866670569731685
4,archea1.4g_24nodes,221,Generell Spline approximation smoothing s2 with degree  2 ,163.68451178382767,12.793924799834791
5,archea1.4g_24nodes,221,Generell Spline approximation smoothing s2 with degree  3 ,163.41688320497622,12.783461315503567
0,archea1.4g_24nodes,222,Polynominal  1,2565.0609716582494,50.646430986380956
1,archea1.4g_24nodes,222,Polynominal  2,895.0108545056246,29.916732015807217
2,archea1.4g_24nodes,222,Polynominal  3,753.4509284878644,27.449060612120487
3,archea1.4g_24nodes,222,Polynominal_curve  1,2565.0609716582494,50.646430986380956
4,archea1.4g_24nodes,222,Polynominal_curve  2,895.0108545056246,29.916732015807217
5,archea1.4g_24nodes,222,Polynominal_curve  3,753.4509284878644,27.449060612120487
0,archea1.4g_24nodes,222,Log_Polynominal  1,1.336748636458864,1.7138452394766104
1,archea1.4g_24nodes,222,Log_Polynominal  2,1.1964087379980137,1.5272474463567896
2,archea1.4g_24nodes,222,Log_Polynominal  3,1.146613997808507,1.447564879239418
3,archea1.4g_24nodes,222,Log_curve  1,inf,7.592621488009162e+77
4,archea1.4g_24nodes,222,Log_curve  2,inf,1.404214262645156e+99
5,archea1.4g_24nodes,222,Log_curve  3,inf,8.264837646846663e+104
0,archea1.4g_24nodes,222,Smoothing Spline,16.35899513007909,4.044625462274485
0,archea1.4g_24nodes,222,Univariatn Spline smoothing approximation 1 with degree  1 ,2565.0609716582494,50.646430986380956
1,archea1.4g_24nodes,222,Univariatn Spline smoothing approximation 1 with degree  2 ,895.0108545056243,29.916732015807213
2,archea1.4g_24nodes,222,Univariatn Spline smoothing approximation 1 with degree  3 ,753.4509284878643,27.449060612120487
3,archea1.4g_24nodes,222,Univariatn Spline smoothing approximation 2 with degree  1 ,0.6916981112172158,0.831683901020824
4,archea1.4g_24nodes,222,Univariatn Spline smoothing approximation 2 with degree  2 ,0.6915781143993259,0.8316117570112426
5,archea1.4g_24nodes,222,Univariatn Spline smoothing approximation 2 with degree  3 ,0.6914611504297495,0.8315414303747887
0,archea1.4g_24nodes,222,Generell Spline approximation smoothing s1 with degree  1 ,0.6916981112172158,0.831683901020824
1,archea1.4g_24nodes,222,Generell Spline approximation smoothing s1 with degree  2 ,0.6913859127369012,0.8314961892497771
2,archea1.4g_24nodes,222,Generell Spline approximation smoothing s1 with degree  3 ,0.6908998373056262,0.8312038482259488
3,archea1.4g_24nodes,222,Generell Spline approximation smoothing s2 with degree  1 ,2565.0609716582494,50.646430986380956
4,archea1.4g_24nodes,222,Generell Spline approximation smoothing s2 with degree  2 ,895.0108545056243,29.916732015807213
5,archea1.4g_24nodes,222,Generell Spline approximation smoothing s2 with degree  3 ,753.4509284878643,27.449060612120487
0,archea1.4g_24nodes,223,Polynominal  1,187.1667544518051,13.680890119133517
1,archea1.4g_24nodes,223,Polynominal  2,143.90569119288529,11.996069822774677
2,archea1.4g_24nodes,223,Polynominal  3,51.42163902279397,7.17088830081699
3,archea1.4g_24nodes,223,Polynominal_curve  1,187.1667544518051,13.680890119133517
4,archea1.4g_24nodes,223,Polynominal_curve  2,143.90569119288529,11.996069822774677
5,archea1.4g_24nodes,223,Polynominal_curve  3,51.42163902279397,7.17088830081699
0,archea1.4g_24nodes,223,Log_Polynominal  1,1.136376225419731,1.42982694909087
1,archea1.4g_24nodes,223,Log_Polynominal  2,1.093774633198931,1.3490363389748143
2,archea1.4g_24nodes,223,Log_Polynominal  3,1.0815088612679802,1.3230285826536552
3,archea1.4g_24nodes,223,Log_curve  1,inf,6.248097099771727e+20
4,archea1.4g_24nodes,223,Log_curve  2,inf,5.299041899526263e+23
5,archea1.4g_24nodes,223,Log_curve  3,inf,5.07607768138033e+24
0,archea1.4g_24nodes,223,Smoothing Spline,10.977028227122036,3.313159855352898
0,archea1.4g_24nodes,223,Univariatn Spline smoothing approximation 1 with degree  1 ,187.16675445180513,13.680890119133519
1,archea1.4g_24nodes,223,Univariatn Spline smoothing approximation 1 with degree  2 ,143.90569119288543,11.996069822774684
2,archea1.4g_24nodes,223,Univariatn Spline smoothing approximation 1 with degree  3 ,51.42163902279408,7.170888300816998
3,archea1.4g_24nodes,223,Univariatn Spline smoothing approximation 2 with degree  1 ,0.6078330824708797,0.7796365066304167
4,archea1.4g_24nodes,223,Univariatn Spline smoothing approximation 2 with degree  2 ,0.6078071503348759,0.7796198755386344
5,archea1.4g_24nodes,223,Univariatn Spline smoothing approximation 2 with degree  3 ,0.6078373825750985,0.779639264387767
0,archea1.4g_24nodes,223,Generell Spline approximation smoothing s1 with degree  1 ,0.6078330824708797,0.7796365066304167
1,archea1.4g_24nodes,223,Generell Spline approximation smoothing s1 with degree  2 ,0.6078071503348759,0.7796198755386344
2,archea1.4g_24nodes,223,Generell Spline approximation smoothing s1 with degree  3 ,0.6078373825750985,0.779639264387767
3,archea1.4g_24nodes,223,Generell Spline approximation smoothing s2 with degree  1 ,187.16675445180513,13.680890119133519
4,archea1.4g_24nodes,223,Generell Spline approximation smoothing s2 with degree  2 ,143.90569119288543,11.996069822774684
5,archea1.4g_24nodes,223,Generell Spline approximation smoothing s2 with degree  3 ,51.42163902279408,7.170888300816998
0,archea1.4g_24nodes,224,Polynominal  1,601.9757616627232,24.53519434735994
1,archea1.4g_24nodes,224,Polynominal  2,584.0823089532937,24.167794871549486
2,archea1.4g_24nodes,224,Polynominal  3,461.3901552068569,21.479994301834832
3,archea1.4g_24nodes,224,Polynominal_curve  1,601.9757616627232,24.53519434735994
4,archea1.4g_24nodes,224,Polynominal_curve  2,584.0823089532937,24.167794871549486
5,archea1.4g_24nodes,224,Polynominal_curve  3,461.39015520685643,21.47999430183482
0,archea1.4g_24nodes,224,Log_Polynominal  1,1.3160091283528408,1.6888139820018604
1,archea1.4g_24nodes,224,Log_Polynominal  2,1.2385620503165589,1.5881160688710811
2,archea1.4g_24nodes,224,Log_Polynominal  3,1.215871941659274,1.5559872675028694
3,archea1.4g_24nodes,224,Log_curve  1,inf,3.9242428497297466e+23
4,archea1.4g_24nodes,224,Log_curve  2,inf,1.1218785039583243e+22
5,archea1.4g_24nodes,224,Log_curve  3,inf,3.312401393944441e+22
0,archea1.4g_24nodes,224,Smoothing Spline,318.7651791931061,17.85399616873226
0,archea1.4g_24nodes,224,Univariatn Spline smoothing approximation 1 with degree  1 ,601.9757616627232,24.53519434735994
1,archea1.4g_24nodes,224,Univariatn Spline smoothing approximation 1 with degree  2 ,584.0823089532937,24.167794871549486
2,archea1.4g_24nodes,224,Univariatn Spline smoothing approximation 1 with degree  3 ,461.390155206856,21.47999430183481
3,archea1.4g_24nodes,224,Univariatn Spline smoothing approximation 2 with degree  1 ,0.5527514585200995,0.7434725674294241
4,archea1.4g_24nodes,224,Univariatn Spline smoothing approximation 2 with degree  2 ,0.5525416829604249,0.7433314758305509
5,archea1.4g_24nodes,224,Univariatn Spline smoothing approximation 2 with degree  3 ,0.5527373375893598,0.7434630707636795
0,archea1.4g_24nodes,224,Generell Spline approximation smoothing s1 with degree  1 ,0.5527514585200995,0.7434725674294241
1,archea1.4g_24nodes,224,Generell Spline approximation smoothing s1 with degree  2 ,0.5525416829604249,0.7433314758305509
2,archea1.4g_24nodes,224,Generell Spline approximation smoothing s1 with degree  3 ,0.5527373375893598,0.7434630707636795
3,archea1.4g_24nodes,224,Generell Spline approximation smoothing s2 with degree  1 ,601.9757616627232,24.53519434735994
4,archea1.4g_24nodes,224,Generell Spline approximation smoothing s2 with degree  2 ,584.0823089532937,24.167794871549486
5,archea1.4g_24nodes,224,Generell Spline approximation smoothing s2 with degree  3 ,461.390155206856,21.47999430183481
0,archea1.4g_24nodes,225,Polynominal  1,6712.305703582376,81.92866228361339
1,archea1.4g_24nodes,225,Polynominal  2,6635.689082419196,81.45973902744346
2,archea1.4g_24nodes,225,Polynominal  3,5397.99099003792,73.4710214304791
3,archea1.4g_24nodes,225,Polynominal_curve  1,6712.305703582376,81.92866228361339
4,archea1.4g_24nodes,225,Polynominal_curve  2,6635.689082419196,81.45973902744346
5,archea1.4g_24nodes,225,Polynominal_curve  3,5397.99099003792,73.4710214304791
0,archea1.4g_24nodes,225,Log_Polynominal  1,1.9789468540041841,2.2845631095318617
1,archea1.4g_24nodes,225,Log_Polynominal  2,1.7979320534028689,2.150977553027841
