,Reference Genom,Node Name,prediction method,mse,rmse
1,bacteria58g_24nodes,217,Generell Spline approximation smoothing s1 with degree  2 ,0.683691642789334,0.8268564825828809
2,bacteria58g_24nodes,217,Generell Spline approximation smoothing s1 with degree  3 ,0.6831804288997777,0.826547293807062
3,bacteria58g_24nodes,217,Generell Spline approximation smoothing s2 with degree  1 ,161818.02755574623,402.26611534622975
4,bacteria58g_24nodes,217,Generell Spline approximation smoothing s2 with degree  2 ,136433.00915768166,369.3683922017173
5,bacteria58g_24nodes,217,Generell Spline approximation smoothing s2 with degree  3 ,129318.3406411104,359.6085936697153
0,bacteria58g_24nodes,219,Polynominal  1,75843.25939589128,275.39654935363893
1,bacteria58g_24nodes,219,Polynominal  2,71892.69928885157,268.12813968110765
2,bacteria58g_24nodes,219,Polynominal  3,63024.996324185064,251.04779689171755
3,bacteria58g_24nodes,219,Polynominal_curve  1,75843.25939589128,275.39654935363893
4,bacteria58g_24nodes,219,Polynominal_curve  2,71892.69928885157,268.12813968110765
5,bacteria58g_24nodes,219,Polynominal_curve  3,63024.996324185064,251.04779689171755
0,bacteria58g_24nodes,219,Log_Polynominal  1,1.5099622610973602,1.9001602107879991
1,bacteria58g_24nodes,219,Log_Polynominal  2,1.1829101900905667,1.5065929603544252
2,bacteria58g_24nodes,219,Log_Polynominal  3,1.093264057681341,1.3479834410321025
3,bacteria58g_24nodes,219,Log_curve  1,inf,inf
4,bacteria58g_24nodes,219,Log_curve  2,inf,inf
5,bacteria58g_24nodes,219,Log_curve  3,inf,inf
0,bacteria58g_24nodes,219,Smoothing Spline,2.9930774579956086e-08,0.00017300512876777986
0,bacteria58g_24nodes,219,Univariatn Spline smoothing approximation 1 with degree  1 ,75843.25939589128,275.39654935363893
1,bacteria58g_24nodes,219,Univariatn Spline smoothing approximation 1 with degree  2 ,71892.69928885157,268.12813968110765
2,bacteria58g_24nodes,219,Univariatn Spline smoothing approximation 1 with degree  3 ,63024.996324185086,251.04779689171758
3,bacteria58g_24nodes,219,Univariatn Spline smoothing approximation 2 with degree  1 ,0.683966768352678,0.8270228342389816
4,bacteria58g_24nodes,219,Univariatn Spline smoothing approximation 2 with degree  2 ,0.6834119309277564,0.8266873235557423
5,bacteria58g_24nodes,219,Univariatn Spline smoothing approximation 2 with degree  3 ,0.6833730373620167,0.8266637994747421
0,bacteria58g_24nodes,219,Generell Spline approximation smoothing s1 with degree  1 ,0.683966768352678,0.8270228342389816
1,bacteria58g_24nodes,219,Generell Spline approximation smoothing s1 with degree  2 ,0.6834119309277564,0.8266873235557423
2,bacteria58g_24nodes,219,Generell Spline approximation smoothing s1 with degree  3 ,0.6833730373620167,0.8266637994747421
3,bacteria58g_24nodes,219,Generell Spline approximation smoothing s2 with degree  1 ,75843.25939589128,275.39654935363893
4,bacteria58g_24nodes,219,Generell Spline approximation smoothing s2 with degree  2 ,71892.69928885157,268.12813968110765
5,bacteria58g_24nodes,219,Generell Spline approximation smoothing s2 with degree  3 ,63024.996324185086,251.04779689171758
0,bacteria58g_24nodes,220,Polynominal  1,183651.96180319597,428.546335654846
1,bacteria58g_24nodes,220,Polynominal  2,175593.03168417184,419.038222223429
2,bacteria58g_24nodes,220,Polynominal  3,126591.16521661071,355.7965222098309
3,bacteria58g_24nodes,220,Polynominal_curve  1,183651.96180319597,428.546335654846
4,bacteria58g_24nodes,220,Polynominal_curve  2,175593.03168417184,419.038222223429
5,bacteria58g_24nodes,220,Polynominal_curve  3,126591.16521661071,355.7965222098309
0,bacteria58g_24nodes,220,Log_Polynominal  1,1.0842592980173655,1.3289964633246094
1,bacteria58g_24nodes,220,Log_Polynominal  2,1.0484784136292677,1.2430618052879006
2,bacteria58g_24nodes,220,Log_Polynominal  3,1.04112360308402,1.222319016944858
3,bacteria58g_24nodes,220,Log_curve  1,inf,inf
4,bacteria58g_24nodes,220,Log_curve  2,inf,inf
5,bacteria58g_24nodes,220,Log_curve  3,inf,inf
0,bacteria58g_24nodes,220,Smoothing Spline,0.023580187851962323,0.15355841836891368
0,bacteria58g_24nodes,220,Univariatn Spline smoothing approximation 1 with degree  1 ,183651.96180319597,428.546335654846
1,bacteria58g_24nodes,220,Univariatn Spline smoothing approximation 1 with degree  2 ,175593.0316841719,419.03822222342905
2,bacteria58g_24nodes,220,Univariatn Spline smoothing approximation 1 with degree  3 ,126591.16521661077,355.796522209831
3,bacteria58g_24nodes,220,Univariatn Spline smoothing approximation 2 with degree  1 ,0.5735577984259635,0.7573359878059167
4,bacteria58g_24nodes,220,Univariatn Spline smoothing approximation 2 with degree  2 ,0.573568712129446,0.7573431930963967
5,bacteria58g_24nodes,220,Univariatn Spline smoothing approximation 2 with degree  3 ,0.5736037177494699,0.7573663035476756
0,bacteria58g_24nodes,220,Generell Spline approximation smoothing s1 with degree  1 ,0.5735577984259635,0.7573359878059167
1,bacteria58g_24nodes,220,Generell Spline approximation smoothing s1 with degree  2 ,0.573568712129446,0.7573431930963967
2,bacteria58g_24nodes,220,Generell Spline approximation smoothing s1 with degree  3 ,0.5736037177494699,0.7573663035476756
3,bacteria58g_24nodes,220,Generell Spline approximation smoothing s2 with degree  1 ,183651.96180319597,428.546335654846
4,bacteria58g_24nodes,220,Generell Spline approximation smoothing s2 with degree  2 ,175593.0316841719,419.03822222342905
5,bacteria58g_24nodes,220,Generell Spline approximation smoothing s2 with degree  3 ,126591.16521661077,355.796522209831
0,bacteria58g_24nodes,221,Polynominal  1,120638.37035913208,347.33034759308333
1,bacteria58g_24nodes,221,Polynominal  2,81430.90183768759,285.3610026574893
2,bacteria58g_24nodes,221,Polynominal  3,81413.55627553788,285.33060872527835
3,bacteria58g_24nodes,221,Polynominal_curve  1,120638.37035913208,347.33034759308333
4,bacteria58g_24nodes,221,Polynominal_curve  2,81430.90183768759,285.3610026574893
5,bacteria58g_24nodes,221,Polynominal_curve  3,81413.55627553788,285.33060872527835
0,bacteria58g_24nodes,221,Log_Polynominal  1,1.818588492905073,2.167000187221713
1,bacteria58g_24nodes,221,Log_Polynominal  2,1.1453838959083158,1.4454618778313828
2,bacteria58g_24nodes,221,Log_Polynominal  3,1.0839372806934888,1.3283020409412905
3,bacteria58g_24nodes,221,Log_curve  1,inf,inf
4,bacteria58g_24nodes,221,Log_curve  2,inf,inf
5,bacteria58g_24nodes,221,Log_curve  3,inf,inf
0,bacteria58g_24nodes,221,Smoothing Spline,2.3444781517103167e-09,4.841981156211078e-05
0,bacteria58g_24nodes,221,Univariatn Spline smoothing approximation 1 with degree  1 ,120638.37035913211,347.3303475930834
1,bacteria58g_24nodes,221,Univariatn Spline smoothing approximation 1 with degree  2 ,81430.90183768756,285.3610026574892
2,bacteria58g_24nodes,221,Univariatn Spline smoothing approximation 1 with degree  3 ,81413.55627553788,285.33060872527835
3,bacteria58g_24nodes,221,Univariatn Spline smoothing approximation 2 with degree  1 ,0.7171422736025923,0.8468425317628965
4,bacteria58g_24nodes,221,Univariatn Spline smoothing approximation 2 with degree  2 ,0.717165659556739,0.8468563393851044
5,bacteria58g_24nodes,221,Univariatn Spline smoothing approximation 2 with degree  3 ,0.7170175224029749,0.8467688718906564
0,bacteria58g_24nodes,221,Generell Spline approximation smoothing s1 with degree  1 ,0.7171422736025923,0.8468425317628965
1,bacteria58g_24nodes,221,Generell Spline approximation smoothing s1 with degree  2 ,0.717165659556739,0.8468563393851044
2,bacteria58g_24nodes,221,Generell Spline approximation smoothing s1 with degree  3 ,0.7170175224029749,0.8467688718906564
3,bacteria58g_24nodes,221,Generell Spline approximation smoothing s2 with degree  1 ,120638.37035913211,347.3303475930834
4,bacteria58g_24nodes,221,Generell Spline approximation smoothing s2 with degree  2 ,81430.90183768756,285.3610026574892
5,bacteria58g_24nodes,221,Generell Spline approximation smoothing s2 with degree  3 ,81413.55627553788,285.33060872527835
0,bacteria58g_24nodes,222,Polynominal  1,106726.72678573141,326.6905673351029
1,bacteria58g_24nodes,222,Polynominal  2,106709.97029802392,326.6649205195194
2,bacteria58g_24nodes,222,Polynominal  3,100477.52413111951,316.98189874363413
3,bacteria58g_24nodes,222,Polynominal_curve  1,106726.72678573141,326.6905673351029
4,bacteria58g_24nodes,222,Polynominal_curve  2,106709.97029802392,326.6649205195194
5,bacteria58g_24nodes,222,Polynominal_curve  3,100477.52413111951,316.98189874363413
0,bacteria58g_24nodes,222,Log_Polynominal  1,1.4956760187315143,1.8860610919726066
1,bacteria58g_24nodes,222,Log_Polynominal  2,1.3331140389706795,1.7095098047411925
2,bacteria58g_24nodes,222,Log_Polynominal  3,1.246254449748901,1.598704441383416
3,bacteria58g_24nodes,222,Log_curve  1,inf,inf
4,bacteria58g_24nodes,222,Log_curve  2,inf,inf
5,bacteria58g_24nodes,222,Log_curve  3,inf,inf
0,bacteria58g_24nodes,222,Smoothing Spline,19276.371917500906,138.8393745214264
0,bacteria58g_24nodes,222,Univariatn Spline smoothing approximation 1 with degree  1 ,106726.72678573144,326.69056733510297
1,bacteria58g_24nodes,222,Univariatn Spline smoothing approximation 1 with degree  2 ,106709.97029802391,326.6649205195194
2,bacteria58g_24nodes,222,Univariatn Spline smoothing approximation 1 with degree  3 ,100477.52413111948,316.9818987436341
3,bacteria58g_24nodes,222,Univariatn Spline smoothing approximation 2 with degree  1 ,0.7499219832381514,0.8659803596145536
4,bacteria58g_24nodes,222,Univariatn Spline smoothing approximation 2 with degree  2 ,0.7500615986682361,0.8660609670619246
5,bacteria58g_24nodes,222,Univariatn Spline smoothing approximation 2 with degree  3 ,0.7503139306735761,0.8662066327808718
0,bacteria58g_24nodes,222,Generell Spline approximation smoothing s1 with degree  1 ,0.7499219832381514,0.8659803596145536
1,bacteria58g_24nodes,222,Generell Spline approximation smoothing s1 with degree  2 ,0.7500615986682361,0.8660609670619246
2,bacteria58g_24nodes,222,Generell Spline approximation smoothing s1 with degree  3 ,0.7500074056471272,0.8660296794262464
3,bacteria58g_24nodes,222,Generell Spline approximation smoothing s2 with degree  1 ,106726.72678573144,326.69056733510297
4,bacteria58g_24nodes,222,Generell Spline approximation smoothing s2 with degree  2 ,106709.97029802391,326.6649205195194
5,bacteria58g_24nodes,222,Generell Spline approximation smoothing s2 with degree  3 ,100477.52413111948,316.9818987436341
0,bacteria58g_24nodes,223,Polynominal  1,65684.56663642077,256.2900049483412
1,bacteria58g_24nodes,223,Polynominal  2,61155.30504193185,247.29598670809816
2,bacteria58g_24nodes,223,Polynominal  3,51453.19829385603,226.83297444123073
3,bacteria58g_24nodes,223,Polynominal_curve  1,65684.56663642077,256.2900049483412
4,bacteria58g_24nodes,223,Polynominal_curve  2,61155.30504193185,247.29598670809816
5,bacteria58g_24nodes,223,Polynominal_curve  3,51453.19829385603,226.83297444123073
0,bacteria58g_24nodes,223,Log_Polynominal  1,1.5003019552274846,1.890647672731617
1,bacteria58g_24nodes,223,Log_Polynominal  2,1.2609643808336615,1.6185584158662305
2,bacteria58g_24nodes,223,Log_Polynominal  3,1.1374611071970426,1.4317326147690215
3,bacteria58g_24nodes,223,Log_curve  1,inf,inf
4,bacteria58g_24nodes,223,Log_curve  2,inf,inf
5,bacteria58g_24nodes,223,Log_curve  3,inf,inf
0,bacteria58g_24nodes,223,Smoothing Spline,798.3948295720945,28.255881327116565
0,bacteria58g_24nodes,223,Univariatn Spline smoothing approximation 1 with degree  1 ,65684.56663642077,256.2900049483412
1,bacteria58g_24nodes,223,Univariatn Spline smoothing approximation 1 with degree  2 ,61155.30504193187,247.29598670809818
2,bacteria58g_24nodes,223,Univariatn Spline smoothing approximation 1 with degree  3 ,51453.19829385608,226.83297444123085
3,bacteria58g_24nodes,223,Univariatn Spline smoothing approximation 2 with degree  1 ,0.6666675896731817,0.8164971461512782
4,bacteria58g_24nodes,223,Univariatn Spline smoothing approximation 2 with degree  2 ,0.6666445030780318,0.8164830084441634
5,bacteria58g_24nodes,223,Univariatn Spline smoothing approximation 2 with degree  3 ,0.6619246749419614,0.8135875336692183
0,bacteria58g_24nodes,223,Generell Spline approximation smoothing s1 with degree  1 ,0.6666675896731817,0.8164971461512782
1,bacteria58g_24nodes,223,Generell Spline approximation smoothing s1 with degree  2 ,0.6666445030780318,0.8164830084441634
2,bacteria58g_24nodes,223,Generell Spline approximation smoothing s1 with degree  3 ,0.6619246749419614,0.8135875336692183
3,bacteria58g_24nodes,223,Generell Spline approximation smoothing s2 with degree  1 ,65684.56663642077,256.2900049483412
4,bacteria58g_24nodes,223,Generell Spline approximation smoothing s2 with degree  2 ,61155.30504193187,247.29598670809818
5,bacteria58g_24nodes,223,Generell Spline approximation smoothing s2 with degree  3 ,51453.19829385608,226.83297444123085
0,bacteria58g_24nodes,224,Polynominal  1,206104.84321125236,453.98771262144567
1,bacteria58g_24nodes,224,Polynominal  2,186157.99712900099,431.46030770976023
2,bacteria58g_24nodes,224,Polynominal  3,185639.43114708195,430.85894576657216
3,bacteria58g_24nodes,224,Polynominal_curve  1,206104.84321125236,453.98771262144567
4,bacteria58g_24nodes,224,Polynominal_curve  2,186157.99712900099,431.46030770976023
5,bacteria58g_24nodes,224,Polynominal_curve  3,185639.43114708195,430.85894576657216
0,bacteria58g_24nodes,224,Log_Polynominal  1,1.7465445594143227,2.110136213351071
1,bacteria58g_24nodes,224,Log_Polynominal  2,1.3806977549334234,1.7646796655325698
2,bacteria58g_24nodes,224,Log_Polynominal  3,1.3286265976800766,1.704127513618484
3,bacteria58g_24nodes,224,Log_curve  1,inf,inf
4,bacteria58g_24nodes,224,Log_curve  2,inf,inf
5,bacteria58g_24nodes,224,Log_curve  3,inf,inf
0,bacteria58g_24nodes,224,Smoothing Spline,96743.3685119708,311.03596015890315
0,bacteria58g_24nodes,224,Univariatn Spline smoothing approximation 1 with degree  1 ,206104.84321125236,453.98771262144567
1,bacteria58g_24nodes,224,Univariatn Spline smoothing approximation 1 with degree  2 ,186157.997129001,431.4603077097603
2,bacteria58g_24nodes,224,Univariatn Spline smoothing approximation 1 with degree  3 ,185639.43114708198,430.85894576657216
3,bacteria58g_24nodes,224,Univariatn Spline smoothing approximation 2 with degree  1 ,0.7496787527854815,0.8658399117535998
4,bacteria58g_24nodes,224,Univariatn Spline smoothing approximation 2 with degree  2 ,0.7499893578479866,0.8660192595133128
5,bacteria58g_24nodes,224,Univariatn Spline smoothing approximation 2 with degree  3 ,0.7500020179990275,0.8660265688759368
0,bacteria58g_24nodes,224,Generell Spline approximation smoothing s1 with degree  1 ,0.7496787527854815,0.8658399117535998
1,bacteria58g_24nodes,224,Generell Spline approximation smoothing s1 with degree  2 ,0.7499893578479866,0.8660192595133128
2,bacteria58g_24nodes,224,Generell Spline approximation smoothing s1 with degree  3 ,0.7500020179990275,0.8660265688759368
3,bacteria58g_24nodes,224,Generell Spline approximation smoothing s2 with degree  1 ,206104.84321125236,453.98771262144567
4,bacteria58g_24nodes,224,Generell Spline approximation smoothing s2 with degree  2 ,186157.997129001,431.4603077097603
5,bacteria58g_24nodes,224,Generell Spline approximation smoothing s2 with degree  3 ,185639.43114708198,430.85894576657216
0,bacteria58g_24nodes,225,Polynominal  1,204138.18220396308,451.8165360010223
1,bacteria58g_24nodes,225,Polynominal  2,186790.77560407884,432.19298421431927
2,bacteria58g_24nodes,225,Polynominal  3,180002.1439122097,424.2665953291747
3,bacteria58g_24nodes,225,Polynominal_curve  1,204138.18220396302,451.81653600102226
4,bacteria58g_24nodes,225,Polynominal_curve  2,186790.77560407884,432.19298421431927
5,bacteria58g_24nodes,225,Polynominal_curve  3,180002.1439122097,424.2665953291747
0,bacteria58g_24nodes,225,Log_Polynominal  1,1.6073844562737432,1.991559912938224
1,bacteria58g_24nodes,225,Log_Polynominal  2,1.3489734614315885,1.7282741319186854
2,bacteria58g_24nodes,225,Log_Polynominal  3,1.2716787139413868,1.6327123391453047
3,bacteria58g_24nodes,225,Log_curve  1,inf,inf
4,bacteria58g_24nodes,225,Log_curve  2,inf,inf
5,bacteria58g_24nodes,225,Log_curve  3,inf,inf
0,bacteria58g_24nodes,225,Smoothing Spline,1.580103803109983e-07,0.00039750519532579486
0,bacteria58g_24nodes,225,Univariatn Spline smoothing approximation 1 with degree  1 ,204138.182203963,451.8165360010222
1,bacteria58g_24nodes,225,Univariatn Spline smoothing approximation 1 with degree  2 ,186790.77560407887,432.1929842143193
2,bacteria58g_24nodes,225,Univariatn Spline smoothing approximation 1 with degree  3 ,180002.14391220975,424.2665953291748
3,bacteria58g_24nodes,225,Univariatn Spline smoothing approximation 2 with degree  1 ,0.7328688590708624,0.8560776010799853
4,bacteria58g_24nodes,225,Univariatn Spline smoothing approximation 2 with degree  2 ,0.7328615004979012,0.8560733032269499
5,bacteria58g_24nodes,225,Univariatn Spline smoothing approximation 2 with degree  3 ,0.7327246555304079,0.8559933735318328
0,bacteria58g_24nodes,225,Generell Spline approximation smoothing s1 with degree  1 ,0.7328688590708624,0.8560776010799853
1,bacteria58g_24nodes,225,Generell Spline approximation smoothing s1 with degree  2 ,0.7328615004979012,0.8560733032269499
2,bacteria58g_24nodes,225,Generell Spline approximation smoothing s1 with degree  3 ,0.7327246555304079,0.8559933735318328
3,bacteria58g_24nodes,225,Generell Spline approximation smoothing s2 with degree  1 ,204138.182203963,451.8165360010222
4,bacteria58g_24nodes,225,Generell Spline approximation smoothing s2 with degree  2 ,186790.77560407887,432.1929842143193
5,bacteria58g_24nodes,225,Generell Spline approximation smoothing s2 with degree  3 ,180002.14391220975,424.2665953291748
0,bacteria58g_24nodes,226,Polynominal  1,98928.27758728132,314.5286594052779
1,bacteria58g_24nodes,226,Polynominal  2,94548.79049399072,307.48787048270816
2,bacteria58g_24nodes,226,Polynominal  3,93805.43385062709,306.2767275694108
3,bacteria58g_24nodes,226,Polynominal_curve  1,98928.27758728132,314.5286594052779
4,bacteria58g_24nodes,226,Polynominal_curve  2,94548.79049399072,307.48787048270816
5,bacteria58g_24nodes,226,Polynominal_curve  3,93805.43385062709,306.2767275694108
0,bacteria58g_24nodes,226,Log_Polynominal  1,1.5199953650104798,1.9099478735435322
1,bacteria58g_24nodes,226,Log_Polynominal  2,1.2743754257765245,1.6362358858917587
2,bacteria58g_24nodes,226,Log_Polynominal  3,1.2034906971865131,1.5378405489516322
3,bacteria58g_24nodes,226,Log_curve  1,inf,inf
4,bacteria58g_24nodes,226,Log_curve  2,inf,inf
5,bacteria58g_24nodes,226,Log_curve  3,inf,inf
0,bacteria58g_24nodes,226,Smoothing Spline,33.31912802153127,5.7722723447123725
0,bacteria58g_24nodes,226,Univariatn Spline smoothing approximation 1 with degree  1 ,98928.27758728132,314.5286594052779
1,bacteria58g_24nodes,226,Univariatn Spline smoothing approximation 1 with degree  2 ,94548.79049399075,307.4878704827082
