127 , 6,0K , GCF_000839405.1_ViralProj14036_genomic.fna
128 , 108K , GCF_000839425.1_ViralProj14040_genomic.fna
129 , 38K , GCF_000839445.1_ViralProj14045_genomic.fna
130 , 36K , GCF_000839465.1_ViralProj14051_genomic.fna
131 , 5,1K , GCF_000839485.1_ViralProj14055_genomic.fna
132 , 5,4K , GCF_000839505.1_ViralMultiSegProj14059_genomic.fna
133 , 4,9K , GCF_000839525.1_ViralProj14064_genomic.fna
134 , 2,8K , GCF_000839545.1_ViralProj14068_genomic.fna
135 , 5,2K , GCF_000839565.1_ViralMultiSegProj14072_genomic.fna
136 , 2,8K , GCF_000839585.1_ViralProj14076_genomic.fna
137 , 102K , GCF_000839605.1_ViralProj14081_genomic.fna
138 , 46K , GCF_000839625.1_ViralProj14086_genomic.fna
139 , 5,6K , GCF_000839645.1_ViralProj14090_genomic.fna
140 , 6,9K , GCF_000839665.1_ViralProj14094_genomic.fna
141 , 5,1K , GCF_000839685.1_ViralProj14098_genomic.fna
142 , 26K , GCF_000839705.1_ViralMultiSegProj14102_genomic.fna
143 , 158K , GCF_000839725.1_ViralProj14106_genomic.fna
144 , 108K , GCF_000839745.1_ViralProj14110_genomic.fna
145 , 332K , GCF_000839765.1_ViralProj14114_genomic.fna
146 , 123K , GCF_000839785.1_ViralProj14118_genomic.fna
147 , 150K , GCF_000839805.1_ViralProj14122_genomic.fna
148 , 8,1K , GCF_000839825.1_ViralProj14126_genomic.fna
149 , 2,8K , GCF_000839845.1_ViralProj14130_genomic.fna
150 , 135K , GCF_000839865.1_ViralProj14134_genomic.fna
151 , 138K , GCF_000839885.1_ViralProj14138_genomic.fna
152 , 38K , GCF_000839905.1_ViralProj14142_genomic.fna
153 , 77K , GCF_000839925.2_ViralProj14147_genomic.fna
154 , 2,8K , GCF_000839945.1_ViralProj14151_genomic.fna
155 , 145K , GCF_000839965.1_ViralProj14155_genomic.fna
156 , 4,5K , GCF_000839985.1_ViralProj14161_genomic.fna
157 , 5,4K , GCF_000840005.1_ViralMultiSegProj14165_genomic.fna
158 , 401 , GCF_000840025.1_ViralProj14169_genomic.fna
159 , 8,5K , GCF_000840045.1_ViralMultiSegProj14173_genomic.fna
160 , 2,8K , GCF_000840065.1_ViralProj14177_genomic.fna
161 , 2,7K , GCF_000840085.1_ViralProj14181_genomic.fna
162 , 5,3K , GCF_000840105.1_ViralMultiSegProj14185_genomic.fna
163 , 431 , GCF_000840125.1_ViralProj14189_genomic.fna
164 , 2,8K , GCF_000840145.1_ViralProj14193_genomic.fna
165 , 148K , GCF_000840165.1_ViralProj14197_genomic.fna
166 , 2,8K , GCF_000840185.1_ViralProj14192_genomic.fna
167 , 149K , GCF_000840205.1_ViralProj14196_genomic.fna
168 , 5,4K , GCF_000840225.1_ViralMultiSegProj14200_genomic.fna
169 , 49K , GCF_000840245.1_ViralProj14204_genomic.fna
170 , 824 , GCF_000840265.1_ViralProj14208_genomic.fna
171 , 3,4K , GCF_000840285.1_ViralProj14212_genomic.fna
172 , 19K , GCF_000840305.1_ViralProj14216_genomic.fna
173 , 6,1K , GCF_000840325.1_ViralProj14221_genomic.fna
174 , 34K , GCF_000840345.1_ViralProj14225_genomic.fna
175 , 7,5K , GCF_000840385.1_ViralProj14233_genomic.fna
176 , 11K , GCF_000840405.1_ViralProj14237_genomic.fna
177 , 2,8K , GCF_000840425.1_ViralProj14241_genomic.fna
178 , 2,8K , GCF_000840445.1_ViralProj14245_genomic.fna
179 , 2,8K , GCF_000840465.1_ViralProj14249_genomic.fna
180 , 5,3K , GCF_000840485.1_ViralMultiSegProj14253_genomic.fna
181 , 5,3K , GCF_000840505.1_ViralMultiSegProj14258_genomic.fna
182 , 5,3K , GCF_000840525.1_ViralMultiSegProj14262_genomic.fna
183 , 2,8K , GCF_000840545.1_ViralProj14266_genomic.fna
184 , 76K , GCF_000840565.1_ViralProj14270_genomic.fna
185 , 71K , GCF_000840585.1_ViralProj14274_genomic.fna
186 , 7,6K , GCF_000840605.1_ViralProj14279_genomic.fna
187 , 40K , GCF_000840625.2_ViralProj14285_genomic.fna
188 , 31K , GCF_000840645.2_ViralProj14289_genomic.fna
189 , 2,8K , GCF_000840685.1_ViralProj14297_genomic.fna
190 , 163K , GCF_000840705.1_ViralProj14301_genomic.fna
191 , 57K , GCF_000840725.1_ViralProj14305_genomic.fna
192 , 162K , GCF_000840765.1_ViralProj14314_genomic.fna
193 , 5,6K , GCF_000840785.1_ViralProj14318_genomic.fna
194 , 46K , GCF_000840805.1_ViralProj14322_genomic.fna
195 , 8,6K , GCF_000840825.1_ViralProj14326_genomic.fna
196 , 53K , GCF_000840845.1_ViralProj14330_genomic.fna
197 , 64K , GCF_000840865.2_ViralProj14335_genomic.fna
198 , 56K , GCF_000840885.2_ViralProj14339_genomic.fna
199 , 5,5K , GCF_000840905.1_ViralMultiSegProj14343_genomic.fna
200 , 2,9K , GCF_000840925.1_ViralProj14348_genomic.fna
201 , 42K , GCF_000840945.1_ViralProj14352_genomic.fna
202 , 5,5K , GCF_000840965.1_ViralMultiSegProj14356_genomic.fna
203 , 5,7K , GCF_000840985.1_ViralMultiSegProj14360_genomic.fna
204 , 106K , GCF_000841005.1_ViralProj14364_genomic.fna
205 , 579 , GCF_000841025.1_ViralProj14201_genomic.fna
206 , 7,8K , GCF_000841045.1_ViralProj14205_genomic.fna
207 , 1,4K , GCF_000841065.1_ViralProj14209_genomic.fna
208 , 2,8K , GCF_000841085.1_ViralProj14213_genomic.fna
209 , 39K , GCF_000841105.1_ViralProj14217_genomic.fna
210 , 5,1K , GCF_000841125.1_ViralProj14222_genomic.fna
211 , 43K , GCF_000841145.1_ViralProj14226_genomic.fna
212 , 41K , GCF_000841165.1_ViralProj14230_genomic.fna
213 , 43K , GCF_000841185.1_ViralProj14234_genomic.fna
214 , 5,6K , GCF_000841205.1_ViralMultiSegProj14238_genomic.fna
215 , 2,8K , GCF_000841225.1_ViralProj14242_genomic.fna
216 , 44K , GCF_000841245.1_ViralProj14246_genomic.fna
217 , 2,8K , GCF_000841265.1_ViralProj14250_genomic.fna
218 , 2,7K , GCF_000841285.1_ViralProj14255_genomic.fna
219 , 2,8K , GCF_000841305.1_ViralProj14259_genomic.fna
220 , 5,3K , GCF_000841325.1_ViralMultiSegProj14263_genomic.fna
221 , 2,8K , GCF_000841345.1_ViralProj14267_genomic.fna
222 , 57K , GCF_000841365.1_ViralProj14271_genomic.fna
223 , 51K , GCF_000841385.2_ViralProj14275_genomic.fna
224 , 31K , GCF_000841405.1_ViralProj14280_genomic.fna
225 , 5,3K , GCF_000841425.1_ViralProj14286_genomic.fna
226 , 5,6K , GCF_000841445.1_ViralMultiSegProj14290_genomic.fna
227 , 76K , GCF_000841465.2_ViralProj14294_genomic.fna
228 , 99K , GCF_000841485.1_ViralProj14298_genomic.fna
229 , 110K , GCF_000841505.1_ViralProj14302_genomic.fna
230 , 7,1K , GCF_000841525.1_ViralProj14307_genomic.fna
231 , 15K , GCF_000841545.1_ViralProj14311_genomic.fna
232 , 42K , GCF_000841565.1_ViralProj14315_genomic.fna
233 , 4,8K , GCF_000841585.1_ViralProj14319_genomic.fna
234 , 86K , GCF_000841605.1_ViralProj14323_genomic.fna
235 , 7,2K , GCF_000841625.1_ViralProj14327_genomic.fna
236 , 37K , GCF_000841645.1_ViralProj14331_genomic.fna
237 , 38K , GCF_000841665.1_ViralProj14336_genomic.fna
238 , 356K , GCF_000841685.1_ViralProj14340_genomic.fna
239 , 2,8K , GCF_000841705.1_ViralProj14349_genomic.fna
240 , 43K , GCF_000841725.1_ViralProj14353_genomic.fna
241 , 2,8K , GCF_000841765.1_ViralProj14365_genomic.fna
242 , 5,2K , GCF_000841785.1_ViralMultiSegProj14370_genomic.fna
243 , 37K , GCF_000841805.1_ViralProj14376_genomic.fna
244 , 7,3K , GCF_000841825.1_ViralProj14195_genomic.fna
245 , 5,3K , GCF_000841845.1_ViralMultiSegProj14199_genomic.fna
246 , 49K , GCF_000841865.2_ViralProj14203_genomic.fna
247 , 58K , GCF_000841885.1_ViralProj14207_genomic.fna
248 , 208K , GCF_000841905.1_ViralProj14211_genomic.fna
249 , 230K , GCF_000841925.1_ViralProj14215_genomic.fna
250 , 7,9K , GCF_000841945.1_ViralProj14220_genomic.fna
251 , 5,1K , GCF_000841965.1_ViralProj14224_genomic.fna
252 , 40K , GCF_000841985.1_ViralProj14228_genomic.fna
253 , 1,5K , GCF_000842005.1_ViralProj14232_genomic.fna
254 , 7,6K , GCF_000842025.1_ViralProj14236_genomic.fna
255 , 2,8K , GCF_000842045.1_ViralProj14240_genomic.fna
256 , 2,8K , GCF_000842065.1_ViralProj14244_genomic.fna
257 , 43K , GCF_000842085.1_ViralProj14248_genomic.fna
258 , 2,8K , GCF_000842105.1_ViralProj14252_genomic.fna
259 , 2,9K , GCF_000842125.1_ViralProj14257_genomic.fna
260 , 2,8K , GCF_000842145.1_ViralProj14261_genomic.fna
261 , 37K , GCF_000842165.1_ViralProj14265_genomic.fna
262 , 19K , GCF_000842185.1_ViralProj14269_genomic.fna
263 , 110K , GCF_000842205.1_ViralProj14273_genomic.fna
264 , 5,0K , GCF_000842245.1_ViralProj14284_genomic.fna
265 , 17K , GCF_000842265.1_ViralProj14288_genomic.fna
266 , 44K , GCF_000842285.1_ViralProj14292_genomic.fna
267 , 2,8K , GCF_000842305.1_ViralProj14296_genomic.fna
268 , 67K , GCF_000842345.1_ViralProj14304_genomic.fna
269 , 155K , GCF_000842365.1_ViralProj14309_genomic.fna
270 , 137K , GCF_000842385.2_ViralProj14313_genomic.fna
271 , 15K , GCF_000842405.1_ViralProj14317_genomic.fna
272 , 172K , GCF_000842425.1_ViralProj14321_genomic.fna
273 , 7,3K , GCF_000842465.1_ViralProj14329_genomic.fna
274 , 38K , GCF_000842485.1_ViralProj14334_genomic.fna
275 , 37K , GCF_000842505.1_ViralProj14338_genomic.fna
276 , 2,8K , GCF_000842525.1_ViralProj14342_genomic.fna
277 , 6,1K , GCF_000842545.1_ViralProj14346_genomic.fna
278 , 40K , GCF_000842565.1_ViralProj14351_genomic.fna
279 , 18K , GCF_000842585.1_ViralProj14355_genomic.fna
280 , 21K , GCF_000842625.1_ViralProj14363_genomic.fna
281 , 2,7K , GCF_000842645.1_ViralProj14368_genomic.fna
282 , 2,9K , GCF_000842665.1_ViralProj14372_genomic.fna
283 , 59K , GCF_000842685.1_ViralProj14378_genomic.fna
284 , 30K , GCF_000842705.1_ViralProj14198_genomic.fna
285 , 118K , GCF_000842725.1_ViralProj14202_genomic.fna
286 , 2,8K , GCF_000842745.1_ViralProj14206_genomic.fna
287 , 5,3K , GCF_000842765.1_ViralMultiSegProj14210_genomic.fna
288 , 2,8K , GCF_000842785.1_ViralProj14214_genomic.fna
289 , 2,9K , GCF_000842805.1_ViralProj14218_genomic.fna
290 , 5,4K , GCF_000842825.1_ViralProj14223_genomic.fna
291 , 6,4K , GCF_000842845.1_ViralProj14227_genomic.fna
292 , 32K , GCF_000842865.1_ViralProj14231_genomic.fna
293 , 20K , GCF_000842885.1_ViralProj14235_genomic.fna
294 , 2,9K , GCF_000842905.1_ViralProj14239_genomic.fna
295 , 5,6K , GCF_000842925.1_ViralMultiSegProj14243_genomic.fna
296 , 45K , GCF_000842945.1_ViralProj14247_genomic.fna
297 , 278K , GCF_000842965.1_ViralProj14251_genomic.fna
298 , 5,3K , GCF_000842985.1_ViralMultiSegProj14256_genomic.fna
299 , 2,8K , GCF_000843005.1_ViralProj14260_genomic.fna
300 , 5,3K , GCF_000843025.1_ViralMultiSegProj14264_genomic.fna
301 , 17K , GCF_000843045.1_ViralProj14268_genomic.fna
302 , 70K , GCF_000843065.1_ViralProj14272_genomic.fna
303 , 42K , GCF_000843085.1_ViralProj14276_genomic.fna
304 , 37K , GCF_000843105.1_ViralProj14281_genomic.fna
305 , 58K , GCF_000843125.1_ViralProj14287_genomic.fna
306 , 44K , GCF_000843145.1_ViralProj14291_genomic.fna
307 , 35K , GCF_000843165.1_ViralProj14295_genomic.fna
308 , 5,5K , GCF_000843185.1_ViralProj14299_genomic.fna
309 , 2,8K , GCF_000843205.1_ViralProj14303_genomic.fna
310 , 40K , GCF_000843225.1_ViralProj14308_genomic.fna
311 , 231K , GCF_000843245.1_ViralProj14312_genomic.fna
312 , 46K , GCF_000843265.1_ViralProj14316_genomic.fna
313 , 5,4K , GCF_000843285.1_ViralProj14320_genomic.fna
314 , 149K , GCF_000843305.1_ViralProj14324_genomic.fna
315 , 189K , GCF_000843325.1_ViralProj14328_genomic.fna
316 , 38K , GCF_000843345.1_ViralProj14332_genomic.fna
317 , 6,9K , GCF_000843365.1_ViralProj14337_genomic.fna
318 , 2,8K , GCF_000843385.1_ViralProj14341_genomic.fna
319 , 31K , GCF_000843405.1_ViralProj14345_genomic.fna
320 , 39K , GCF_000843425.1_ViralProj14350_genomic.fna
321 , 17K , GCF_000843445.1_ViralProj14354_genomic.fna
322 , 32K , GCF_000843485.1_ViralProj14362_genomic.fna
323 , 3,1K , GCF_000843505.1_ViralProj14366_genomic.fna
324 , 5,3K , GCF_000843525.4_ViralMultiSegProj14371_genomic.fna
325 , 44K , GCF_000843545.1_ViralProj14377_genomic.fna
326 , 5,6K , GCF_000843565.1_ViralMultiSegProj14369_genomic.fna
327 , 29K , GCF_000843585.1_ViralProj14374_genomic.fna
328 , 42K , GCF_000843605.1_ViralProj14379_genomic.fna
329 , 86K , GCF_000843625.1_ViralProj14383_genomic.fna
330 , 19K , GCF_000843645.2_ViralProj14387_genomic.fna
331 , 42K , GCF_000843665.1_ViralProj14392_genomic.fna
332 , 160K , GCF_000843685.1_ViralProj14396_genomic.fna
333 , 2,8K , GCF_000843705.1_ViralProj14400_genomic.fna
334 , 239K , GCF_000843725.1_ViralProj14404_genomic.fna
335 , 112K , GCF_000843745.1_ViralProj14408_genomic.fna
336 , 2,8K , GCF_000843765.1_ViralProj14412_genomic.fna
337 , 243K , GCF_000843785.1_ViralProj14416_genomic.fna
338 , 129K , GCF_000843805.1_ViralProj14420_genomic.fna
339 , 142K , GCF_000843825.1_ViralProj14424_genomic.fna
340 , 755 , GCF_000843845.1_ViralProj14428_genomic.fna
341 , 298 , GCF_000843865.1_ViralProj14433_genomic.fna
342 , 2,1K , GCF_000843885.1_ViralProj14437_genomic.fna
343 , 1,5K , GCF_000843905.1_ViralProj14441_genomic.fna
344 , 1,5K , GCF_000843925.1_ViralProj14445_genomic.fna
345 , 1,4K , GCF_000843945.1_ViralProj14449_genomic.fna
346 , 2,1K , GCF_000843965.1_ViralProj14453_genomic.fna
347 , 183K , GCF_000843985.2_ViralProj14457_genomic.fna
348 , 5,4K , GCF_000844005.1_ViralProj14461_genomic.fna
349 , 149K , GCF_000844025.1_ViralProj14465_genomic.fna
350 , 133K , GCF_000844045.1_ViralProj14469_genomic.fna
351 , 40K , GCF_000844065.1_ViralProj14473_genomic.fna
352 , 4,5K , GCF_000844085.1_ViralProj14477_genomic.fna
353 , 49K , GCF_000844125.1_ViralProj14485_genomic.fna
354 , 156K , GCF_000844145.1_ViralProj14489_genomic.fna
355 , 94K , GCF_000844165.1_ViralProj14493_genomic.fna
356 , 33K , GCF_000844185.1_ViralProj14497_genomic.fna
357 , 404 , GCF_000844205.1_ViralProj14501_genomic.fna
358 , 864 , GCF_000844225.1_ViralProj14511_genomic.fna
359 , 35K , GCF_000844245.1_ViralProj14515_genomic.fna
360 , 31K , GCF_000844265.1_ViralProj14519_genomic.fna
361 , 45K , GCF_000844285.1_ViralProj14523_genomic.fna
362 , 7,2K , GCF_000844305.1_ViralProj14534_genomic.fna
363 , 1,5K , GCF_000844325.1_ViralProj14538_genomic.fna
364 , 39K , GCF_000844345.1_ViralProj14542_genomic.fna
365 , 5,1K , GCF_000844365.1_ViralProj14546_genomic.fna
366 , 8,1K , GCF_000844385.1_ViralProj14551_genomic.fna
367 , 564K , GCF_000844405.1_ViralMultiSegProj14556_genomic.fna
368 , 105K , GCF_000844425.1_ViralProj14560_genomic.fna
369 , 40K , GCF_000844445.1_ViralProj14382_genomic.fna
370 , 1,5K , GCF_000844465.1_ViralProj14386_genomic.fna
371 , 50K , GCF_000844485.1_ViralProj14391_genomic.fna
372 , 16K , GCF_000844505.1_ViralProj14395_genomic.fna
373 , 5,4K , GCF_000844525.1_ViralMultiSegProj14399_genomic.fna
374 , 3,1K , GCF_000844545.1_ViralProj14403_genomic.fna
375 , 5,3K , GCF_000844565.1_ViralMultiSegProj14407_genomic.fna
376 , 48K , GCF_000844585.1_ViralProj14411_genomic.fna
377 , 36K , GCF_000844605.1_ViralProj14415_genomic.fna
378 , 228K , GCF_000844625.1_ViralProj14419_genomic.fna
379 , 133K , GCF_000844645.1_ViralProj14423_genomic.fna
380 , 8,5K , GCF_000844665.1_ViralMultiSegProj14427_genomic.fna
381 , 795 , GCF_000844685.1_ViralProj14432_genomic.fna
382 , 4,0K , GCF_000844705.1_ViralProj14436_genomic.fna
383 , 1,5K , GCF_000844745.1_ViralProj14444_genomic.fna
384 , 1,5K , GCF_000844765.1_ViralProj14448_genomic.fna
385 , 1,5K , GCF_000844785.1_ViralProj14452_genomic.fna
386 , 4,8K , GCF_000844805.1_ViralProj14456_genomic.fna
387 , 40K , GCF_000844825.1_ViralProj14460_genomic.fna
388 , 139K , GCF_000844845.1_ViralProj14464_genomic.fna
389 , 220K , GCF_000844865.1_ViralProj14468_genomic.fna
390 , 185K , GCF_000844885.1_ViralProj14472_genomic.fna
391 , 47K , GCF_000844905.1_ViralProj14476_genomic.fna
392 , 2,9K , GCF_000844945.1_ViralProj14484_genomic.fna
393 , 2,8K , GCF_000844985.1_ViralProj14492_genomic.fna
394 , 49K , GCF_000845005.1_ViralProj14496_genomic.fna
395 , 56K , GCF_000845025.2_ViralProj14500_genomic.fna
396 , 436 , GCF_000845045.1_ViralProj14506_genomic.fna
397 , 33K , GCF_000845065.1_ViralProj14514_genomic.fna
398 , 36K , GCF_000845085.1_ViralProj14518_genomic.fna
399 , 44K , GCF_000845105.1_ViralProj14522_genomic.fna
400 , 5,7K , GCF_000845125.1_ViralMultiSegProj14526_genomic.fna
401 , 2,8K , GCF_000845145.1_ViralProj14537_genomic.fna
402 , 5,3K , GCF_000845165.1_ViralMultiSegProj14541_genomic.fna
403 , 7,8K , GCF_000845185.1_ViralProj14545_genomic.fna
404 , 6,4K , GCF_000845205.1_ViralProj14549_genomic.fna
405 , 5,5K , GCF_000845225.1_ViralMultiSegProj14555_genomic.fna
406 , 234K , GCF_000845245.1_ViralProj14559_genomic.fna
407 , 5,6K , GCF_000845265.1_ViralMultiSegProj14563_genomic.fna
408 , 1,5K , GCF_000845285.1_ViralProj14567_genomic.fna
409 , 3,1K , GCF_000845305.1_ViralProj14380_genomic.fna
410 , 8,0K , GCF_000845325.1_ViralProj14384_genomic.fna
411 , 8,2K , GCF_000845345.1_ViralProj14388_genomic.fna
412 , 7,9K , GCF_000845365.1_ViralProj14393_genomic.fna
413 , 42K , GCF_000845385.1_ViralProj14397_genomic.fna
414 , 18K , GCF_000845405.1_ViralProj14401_genomic.fna
415 , 48K , GCF_000845425.1_ViralProj14405_genomic.fna
