Node Name	Data Size	Total-time	CPU-time	max-rss	I/O In (read MB)	I/O out (write MB)	mem_mb	disk_mb
222	311.0	117.8317	102.56	6475.68	0.0	689.96	1000.0	1000.0
246	633.0	389.3547	371.31	14356.68	0.0	1406.54	1256.0	1256.0
220	616.0	574.5179	555.77	14579.13	264.19	1366.74	1230.0	1230.0
242	632.0	250.5796	222.68	15005.66	0.0	1403.3	1263.0	1263.0
217	643.0	734.8629	700.77	13823.36	0.0	2695.67	1284.0	1284.0
226	612.0	600.242	582.95	14531.04	0.0	2566.86	1223.0	1223.0
213	629.0	547.6987	520.67	13682.59	0.0	1395.6	1256.0	1256.0
222	614.0	450.9142	432.46	13315.64	0.12	1363.26	1227.0	1227.0
248	634.0	499.6482	494.49	13715.81	0.7	2657.72	1266.0	1266.0
213	668.0	490.0917	463.93	15844.27	0.75	1482.48	1334.0	1334.0
226	615.0	559.1371	524.92	12963.29	291.87	2580.73	1230.0	1230.0
220	654.0	688.5346	609.93	15534.11	360.4	1452.98	1308.0	1308.0
222	645.0	630.5486	612.44	15308.38	0.0	1431.81	1289.0	1289.0
242	652.0	333.0808	303.72	13951.19	0.26	1448.1	1303.0	1303.0
217	635.0	671.2411	641.44	13679.25	0.12	2662.39	1269.0	1269.0
216	629.0	429.0366	402.79	13642.23	0.0	1396.01	1256.0	1256.0
213	620.0	508.1861	490.88	14723.67	0.0	1376.87	1239.0	1239.0
242	628.0	581.7695	549.3	13440.09	0.0	1395.36	1256.0	1256.0
221	626.0	688.9426	673.1	14858.39	0.0	1389.66	1251.0	1251.0
216	619.0	516.1217	403.94	13434.8	749.14	1374.99	1237.0	1237.0
217	639.0	586.1856	549.36	13615.31	0.12	1418.66	1277.0	1277.0
246	622.0	801.9613	765.12	14769.17	0.0	2609.02	1243.0	1243.0
220	653.0	505.222	403.13	15513.45	1.46	1451.02	1306.0	1306.0
225	636.0	736.7932	700.32	15102.41	0.0	1412.49	1271.0	1271.0
241	666.0	1298.7644	1281.63	15805.53	0.0	3210.69	1331.0	1331.0
240	653.0	637.6859	612.38	14130.53	0.0	2739.74	1305.0	1305.0
217	615.0	245.0203	221.53	13097.34	0.0	1366.02	1229.0	1229.0
248	647.0	603.1935	573.86	15336.51	213.0	1437.73	1294.0	1294.0
223	622.0	615.4385	580.54	14754.77	0.0	1380.36	1242.0	1242.0
221	627.0	544.7661	522.19	13671.61	0.0	1393.18	1254.0	1254.0
247	658.0	528.7545	412.61	14295.81	251.29	2758.06	1314.0	1314.0
213	633.0	1227.2266	1192.6	15038.26	0.0	2656.62	1266.0	1266.0
221	647.0	436.6552	386.85	14021.48	1.12	1436.62	1293.0	1293.0
224	647.0	455.6806	429.24	13940.55	0.79	2714.08	1293.0	1293.0
221	645.0	711.5065	700.15	15305.79	0.0	2706.67	1290.0	1290.0
228	500.0	1051.7451	1009.94	11877.94	0.0	1110.2	1000.0	1000.0
223	204.0	1533.5331	1492.97	16065.99	0.0	2838.63	1000.0	1000.0
220	218.0	86.6623	72.5	4426.12	0.0	483.97	1000.0	1000.0
220	212.0	1359.4557	1314.95	14989.54	0.0	2648.01	1000.0	1000.0
228	229.0	1464.9848	1427.41	15151.99	0.0	2676.78	1000.0	1000.0
225	420.0	1603.1794	1578.52	20182.02	0.15	4616.77	1000.0	1000.0
225	418.0	507.2215	493.47	18200.0	0.04	4560.64	1000.0	1000.0
224	1536.0	1067.2143	1014.36	34458.38	3.71	6096.54	2905.0	2905.0
223	1536.0	1267.4585	1244.0	35091.6	4.38	5338.7	2958.0	2958.0
216	1536.0	924.1917	911.04	35838.41	0.0	6339.92	3021.0	3021.0
217	1536.0	1273.6555	1248.52	34902.07	0.0	3268.57	2942.0	2942.0
222	1536.0	628.9981	0.0	36171.26	2.59	8280.7	3049.0	3049.0
228	1536.0	613.4076	571.56	34592.36	0.01	3239.66	2916.0	2916.0
219	1536.0	572.844	545.89	36113.24	0.12	6388.52	3044.0	3044.0
241	702.0	851.6853	819.07	15255.31	0.0	1559.67	1404.0	1404.0
223	1331.2	1760.653	1731.82	39406.29	0.06	3691.09	2483.0	2483.0
242	1331.2	1521.3889	1492.85	39136.52	4.45	8960.23	2479.0	2479.0
247	1331.2	1539.7854	1511.57	40908.27	0.0	7237.56	2601.0	2601.0
219	1331.2	1945.2943	1907.59	41581.64	2.74	6662.49	2592.0	2592.0
248	1331.2	1518.3689	1489.22	36953.42	0.0	8460.28	2535.0	2535.0
220	2150.4	1550.2128	1508.82	58921.27	0.12	5520.57	4296.0	4296.0
224	2150.4	1373.0681	1333.54	59001.4	2.64	7167.48	4160.0	4160.0
217	2150.4	2130.0191	2089.24	60916.85	2071.89	11517.88	4175.0	4175.0
216	2150.4	2685.4633	2581.07	60679.51	10.83	13363.59	4296.0	4296.0
248	2150.4	882.5221	850.57	49232.77	0.0	4612.13	4151.0	4151.0
216	2150.4	2099.3683	2052.24	59902.02	681.95	10655.3	4262.0	4262.0
224	1126.4	1727.5399	1673.48	33956.52	6.71	7774.46	2092.0	2092.0
240	1022.0	1768.321	1735.01	36117.42	653.02	6393.87	2044.0	2044.0
220	1126.4	1995.5001	1976.42	35923.84	0.0	6355.2	2142.0	2142.0
226	1126.4	1401.814	1369.7	34858.06	0.07	6720.88	2162.0	2162.0
222	1126.4	1896.9066	1861.93	34104.31	0.01	7807.04	2101.0	2101.0
244	1126.4	1388.778	1357.91	35522.08	3.98	6284.11	2131.0	2131.0
226	1126.4	1398.321	1375.45	35973.79	162.59	5039.27	2108.0	2108.0
240	1740.8	717.5501	693.59	39897.92	0.12	3737.05	3363.0	3363.0
246	1740.8	963.3118	921.5	40000.66	2.62	7076.84	3372.0	3372.0
223	1740.8	1170.9792	1122.69	40826.96	0.0	7224.02	3442.0	3442.0
219	1740.8	2603.7699	2562.42	50886.58	4.18	9004.74	3449.0	3449.0
246	1740.8	743.7607	721.28	40812.29	0.01	9344.44	3441.0	3441.0
223	1740.8	649.8663	627.65	40425.23	0.0	8730.97	3408.0	3408.0
213	1843.2	1885.425	0.0	51104.2	22.88	11702.98	3494.0	3494.0
223	192.0	320.2655	308.71	4570.92	0.0	873.29	1000.0	1000.0
246	212.0	239.7696	225.16	5042.37	0.0	470.75	1000.0	1000.0
213	202.0	203.5588	194.96	4818.09	0.0	448.31	1000.0	1000.0
216	207.0	151.6318	134.43	4919.83	0.0	459.27	1000.0	1000.0
227	224.0	230.4149	224.94	5323.95	0.0	936.38	1000.0	1000.0
224	830.0	343.1215	311.34	17543.68	0.0	3481.45	1659.0	1659.0
228	829.0	350.1396	338.14	19665.17	0.0	3406.32	1656.0	1656.0
223	437.0	294.9634	284.39	10387.17	0.0	1057.52	1000.0	1000.0
216	411.0	264.9159	252.53	9761.93	0.0	2215.69	1000.0	1000.0
217	430.0	348.3153	315.39	10208.54	0.0	955.05	1000.0	1000.0
223	192.0	320.2655	308.71	4570.92	0.0	873.29	1000.0	1000.0
246	212.0	239.7696	225.16	5042.37	0.0	470.75	1000.0	1000.0
213	202.0	203.5588	194.96	4818.09	0.0	448.31	1000.0	1000.0
216	207.0	151.6318	134.43	4919.83	0.0	459.27	1000.0	1000.0
227	224.0	230.4149	224.94	5323.95	0.0	936.38	1000.0	1000.0
224	830.0	343.1215	311.34	17543.68	0.0	3481.45	1659.0	1659.0
228	829.0	350.1396	338.14	19665.17	0.0	3406.32	1656.0	1656.0
223	437.0	294.9634	284.39	10387.17	0.0	1057.52	1000.0	1000.0
216	411.0	264.9159	252.53	9761.93	0.0	2215.69	1000.0	1000.0
217	430.0	348.3153	315.39	10208.54	0.0	955.05	1000.0	1000.0
225	818.0	1821.7389	1736.73	29467.07	101.51	5392.22	1635.0	1635.0
248	819.0	2211.5709	2055.03	30106.13	0.0	5325.17	1636.0	1636.0
228	839.0	2818.3205	2761.75	39453.53	0.0	8281.39	1676.0	1676.0
218	865.0	1991.114	1940.77	29212.47	1.84	5166.9	1729.0	1729.0
221	702.0	607.2534	579.98	15185.71	0.12	1559.67	1404.0	1404.0
216	314.0	117.2227	102.22	6533.41	0.0	696.45	1000.0	1000.0
221	615.0	2095.2038	2036.57	24273.87	0.0	3189.57	1230.0	1230.0
240	622.0	2754.8913	2695.4	25952.78	0.96	5939.29	1243.0	1243.0
217	73.0	76.8139	43.53	1462.88	0.0	160.49	1000.0	1000.0
240	2560.0	2443.1865	2391.12	70657.8	0.0	12506.05	5117.0	5117.0
218	2560.0	2660.4518	2623.39	68583.42	0.0	15706.69	5098.0	5098.0
227	417.0	496.3482	463.89	9911.65	0.0	1185.6	1000.0	1000.0
213	421.0	442.0248	428.99	10011.82	0.0	935.26	1000.0	1000.0
220	406.0	383.3808	365.0	9641.11	0.0	900.5	1000.0	1000.0
213	411.0	153.5137	130.15	8415.75	0.0	911.81	1000.0	1000.0
227	408.0	261.9775	251.53	9702.62	0.0	906.23	1000.0	1000.0
217	411.0	165.3138	131.65	8401.4	0.0	1723.91	1000.0	1000.0
227	422.0	414.852	400.35	10035.19	0.0	937.45	1000.0	1000.0
221	417.0	336.0133	310.23	8772.71	0.0	1827.48	1000.0	1000.0
213	418.0	715.2655	704.8	9235.77	0.64	2269.39	1000.0	1000.0
244	453.0	279.3521	214.86	9459.27	0.75	1005.31	1000.0	1000.0
219	454.0	432.1372	404.32	9550.21	0.0	2408.17	1000.0	1000.0
223	428.0	435.8308	401.83	10158.66	0.0	949.03	1000.0	1000.0
221	433.0	832.4148	784.67	10280.95	0.0	961.88	1000.0	1000.0
222	437.0	462.8115	433.92	9530.92	0.0	969.02	1000.0	1000.0
216	429.0	383.2216	370.33	10189.7	0.0	1797.92	1000.0	1000.0
228	450.0	380.3155	370.24	10690.58	0.0	998.85	1000.0	1000.0
224	410.0	228.293	222.75	9748.29	0.12	1125.81	1000.0	1000.0
240	437.0	435.8247	395.5	8948.08	0.0	2372.1	1000.0	1000.0
227	413.0	396.3859	372.71	8728.38	0.0	917.24	1000.0	1000.0
244	430.0	503.757	493.34	9272.7	0.0	1802.67	1000.0	1000.0
219	401.0	153.2923	131.48	8204.2	0.0	890.51	1000.0	1000.0
227	416.0	323.6199	304.65	9880.47	0.38	922.82	1000.0	1000.0
244	426.0	445.3814	428.58	10128.7	0.0	946.23	1000.0	1000.0
217	442.0	162.8319	133.12	10482.35	0.0	980.6	1000.0	1000.0
247	411.0	440.5207	432.53	9571.06	0.0	1722.03	1000.0	1000.0
224	433.0	473.4556	462.15	10280.12	0.0	960.42	1000.0	1000.0
248	429.0	168.659	158.55	10196.75	0.0	952.44	1000.0	1000.0
220	443.0	906.1358	848.36	10520.52	0.0	1856.6	1000.0	1000.0
216	448.0	433.1497	395.21	9746.62	0.0	993.61	1000.0	1000.0
248	421.0	395.2094	369.1	8974.93	2.79	933.79	1000.0	1000.0
221	1331.2	575.025	540.9	29619.1	2.64	2773.32	2496.0	2496.0
228	1331.2	1121.2556	1081.72	30852.14	3.12	5457.88	2601.0	2601.0
241	1331.2	609.8507	579.05	30753.18	0.0	2879.67	2592.0	2592.0
240	1331.2	1045.4091	1032.2	29835.27	0.0	5276.77	2514.0	2514.0
217	1331.2	1192.7119	1156.63	29960.21	0.0	2805.48	2525.0	2525.0
246	1331.2	1086.5246	1064.18	30759.66	0.0	4455.1	2592.0	2592.0
240	1331.2	1247.378	1216.45	30079.3	2.69	2816.48	2535.0	2535.0
225	1331.2	1148.7232	1116.6	30319.79	0.0	2838.98	2555.0	2555.0
244	1331.2	1138.8971	1118.75	29619.92	0.0	5238.75	2496.0	2496.0
247	1331.2	962.8784	936.53	30614.29	0.08	2866.64	2580.0	2580.0
222	1331.2	1154.466	1127.61	30685.82	1.88	5427.61	2586.0	2586.0
213	1433.6	1185.6469	1155.32	33962.14	19.6	3180.53	2862.0	2862.0
223	1536.0	1105.2726	1077.49	35248.82	0.0	8070.82	2972.0	2972.0
242	1536.0	1274.652	1242.43	36138.46	0.03	6393.86	3047.0	3047.0
244	1536.0	830.758	784.08	34851.16	0.05	6166.16	2938.0	2938.0
219	1536.0	1058.7496	1028.3	35080.64	0.0	8030.79	2957.0	2957.0
244	1536.0	1140.5505	1128.62	34901.04	0.08	7989.68	2942.0	2942.0
241	2150.4	2183.3544	2129.69	59608.79	0.0	10549.18	4184.0	4184.0
213	2150.4	2157.5999	2120.36	58000.8	32.68	9407.29	4169.0	4169.0
240	702.0	271.7325	253.39	16673.92	0.0	1559.68	1404.0	1404.0
221	1126.4	756.346	733.14	24406.62	0.0	2284.66	2056.0	2056.0
225	1126.4	445.3339	428.13	24925.61	0.08	2333.35	2100.0	2100.0
248	1022.0	1034.4427	1008.84	24255.61	2.83	2270.78	2044.0	2044.0
228	1017.0	1129.3956	1100.14	24133.55	0.05	4786.63	2033.0	2033.0
224	1126.4	1099.2307	1066.98	25421.37	3.73	2379.76	2142.0	2142.0
242	1126.4	1268.7156	1248.05	25332.3	2.77	2371.6	2134.0	2134.0
225	1126.4	1207.9735	1187.05	25656.52	0.64	4537.0	2162.0	2162.0
219	1126.4	1300.9507	1275.61	25450.06	6.53	4536.29	2161.0	2161.0
228	1126.4	987.4257	966.83	24939.56	0.0	4410.06	2101.0	2101.0
221	1126.4	1012.5482	1001.65	23250.76	0.0	5385.8	2142.0	2142.0
244	1126.4	1098.4537	1058.16	24995.68	0.0	2339.83	2106.0	2106.0
220	1126.4	1108.9316	1093.64	23060.52	0.18	4473.12	2131.0	2131.0
218	1126.4	421.4272	400.34	25021.24	0.0	4424.41	2108.0	2108.0
225	1126.4	453.6777	421.15	25562.99	0.0	2393.14	2154.0	2154.0
213	1126.4	1176.9126	0.01	25643.49	0.0	5868.07	2161.0	2161.0
213	1126.4	900.7843	886.66	24744.67	0.44	3724.49	2085.0	2085.0
219	1126.4	680.8094	669.98	22493.76	0.04	4373.79	2084.0	2084.0
213	1126.4	1109.9225	1089.57	23355.12	2.76	4497.0	2143.0	2143.0
224	1126.4	504.2261	488.47	25710.7	0.0	2406.89	2166.0	2166.0
224	702.0	696.9897	671.58	16672.37	0.0	1559.68	1404.0	1404.0
218	1740.8	2755.1229	2727.78	49194.54	3.3	8705.29	3310.0	3310.0
244	1740.8	708.4801	688.46	39406.75	0.0	6971.9	3322.0	3322.0
223	1740.8	2554.6291	2512.26	60927.84	0.04	10783.02	3299.0	3299.0
227	1740.8	791.3068	746.33	39999.25	0.06	3746.62	3372.0	3372.0
224	1740.8	2050.0	0.0	49232.61	0.0	11273.87	3441.0	3441.0
216	1638.4	1270.3905	1254.02	38848.87	0.0	6872.89	3275.0	3275.0
247	1740.8	1172.5712	1148.21	40425.18	220.64	7152.09	3408.0	3408.0
219	1843.2	1179.9895	1153.03	41583.26	0.0	3894.95	3506.0	3506.0
213	1638.4	1295.7597	1279.79	36948.69	2.59	8460.29	3115.0	3115.0
223	192.0	320.2655	308.71	4570.92	0.0	873.29	1000.0	1000.0
246	212.0	239.7696	225.16	5042.37	0.0	470.75	1000.0	1000.0
213	202.0	203.5588	194.96	4818.09	0.0	448.31	1000.0	1000.0
216	207.0	151.6318	134.43	4919.83	0.0	459.27	1000.0	1000.0
227	224.0	230.4149	224.94	5323.95	0.0	936.38	1000.0	1000.0
225	3072.0	132.5572	104.14	2952.59	0.0	329.76	1000	1000
222	3072.0	72.819	43.44	2621.07	0.0	292.47	1000	1000
223	3072.0	117.3119	104.17	3168.39	0.0	295.01	1000	1000
219	3072.0	77.043	73.2	3442.23	0.0	320.6	1000	1000
226	3072.0	92.99	73.85	2748.56	0.0	306.78	1000	1000
241	1280.0	1222.1238	1190.02	26897.81	0.0	2759.2	2483	2483
241	1280.0	811.806	786.92	30227.66	0.0	2830.43	2547	2547
218	1280.0	2171.5828	2129.85	29613.48	0.46	5238.39	2496	2496
223	1280.0	1079.4871	1067.64	26768.46	0.0	5203.29	2479	2479
220	1280.0	2019.8577	1979.78	30856.85	0.0	2889.52	2601	2601
223	1280.0	1567.2177	1522.23	30754.03	0.0	5439.68	2592	2592
218	1280.0	798.5054	785.83	27340.62	0.0	2793.63	2514	2514
226	1280.0	1187.8528	1152.67	29180.3	0.12	2735.48	2462	2462
222	1280.0	1088.941	1057.22	27440.07	0.0	2805.48	2525	2525
221	1280.0	528.9234	517.77	27063.88	0.09	2816.48	2535	2535
226	1280.0	1840.4469	1811.86	29619.43	0.0	2773.51	2496	2496
220	1280.0	520.5905	488.52	28032.61	0.0	2873.48	2586	2586
219	853.3333333300001	314.5987	277.52	17082.38	0.05	1816.5	1635	1635
222	853.3333333300001	921.0134	910.25	17800.49	0.0	3481.45	1659	1659
222	853.3333333300001	742.4582	0.0	19748.25	0.0	3490.48	1663	1663
222	853.3333333300001	888.707	854.78	18443.54	0.0	1888.73	1700	1700
222	853.3333333300001	683.6338	672.56	18057.32	0.0	1848.33	1664	1664
218	853.3333333300001	717.8695	704.32	18397.38	0.0	1817.98	1636	1636
222	853.3333333300001	645.2812	611.78	18069.46	0.0	1862.41	1676	1676
247	853.3333333300001	737.1546	0.0	19981.81	0.0	1869.86	1683	1683
226	853.3333333300001	322.499	309.94	17358.73	0.0	1814.58	1633	1633
218	853.3333333300001	967.7855	944.14	18218.5	0.0	1865.75	1679	1679
219	853.3333333300001	785.5777	765.37	19388.06	0.0	3426.95	1633	1633
225	853.3333333300001	780.2077	766.23	19972.65	0.0	1869.02	1682	1682
241	853.3333333300001	325.5954	311.06	18454.99	0.0	1930.15	1737	1737
221	853.3333333300001	320.9196	312.46	20855.57	0.0	1951.83	1757	1757
241	853.3333333300001	735.9012	695.17	20021.32	0.0	1873.66	1686	1686
241	853.3333333300001	718.7491	702.99	18427.73	0.0	1920.21	1728	1728
226	853.3333333300001	772.7973	0.0	18380.16	0.0	1901.48	1711	1711
218	853.3333333300001	639.433	614.38	20494.55	1.92	1918.46	1727	1727
248	853.3333333300001	374.3404	316.21	18774.73	0.0	1976.52	1779	1779
217	329.0	123.6146	101.17	6534.57	0.0	730.62	1000.0	1000.0
221	336.0	313.3978	274.02	7981.81	0.0	744.78	1000.0	1000.0
218	323.0	180.9289	161.56	7670.55	0.0	716.98	1000.0	1000.0
240	346.0	346.2024	303.59	8203.73	0.0	766.96	1000.0	1000.0
247	316.0	291.524	281.88	7503.11	0.0	700.05	1000.0	1000.0
219	330.0	156.8327	101.03	6735.4	3.02	731.67	1000.0	1000.0
240	325.0	283.5077	250.74	6452.92	0.0	721.89	1000.0	1000.0
218	343.0	187.4958	163.48	8166.71	0.0	762.14	1000.0	1000.0
242	343.0	310.8934	280.29	7435.18	0.0	761.48	1000.0	1000.0
221	317.0	285.8458	250.82	6294.08	0.0	704.01	1000.0	1000.0
213	323.0	178.2118	162.41	7658.45	0.0	715.86	1000.0	1000.0
240	349.0	316.388	276.62	7486.65	0.0	774.41	1000.0	1000.0
241	330.0	117.9243	101.39	6853.59	0.0	732.7	1000.0	1000.0
227	327.0	183.3989	159.93	7622.85	0.0	726.46	1000.0	1000.0
218	366.0	345.4075	313.73	7705.98	0.0	813.25	1000.0	1000.0
217	343.0	317.1235	266.7	8164.07	0.0	761.93	1000.0	1000.0
227	341.0	335.5307	310.69	7054.37	0.0	756.48	1000.0	1000.0
221	341.0	327.4348	313.49	8112.64	0.0	757.18	1000.0	1000.0
240	346.0	128.6777	102.97	6862.68	0.0	767.8	1000.0	1000.0
220	336.0	350.5074	327.73	7969.19	0.0	1407.19	1000.0	1000.0
248	352.0	311.6815	282.65	8361.82	0.0	1166.59	1000.0	1000.0
216	323.0	179.2084	159.42	7658.11	0.0	715.97	1000.0	1000.0
246	345.0	128.0791	102.84	7291.06	0.0	764.5	1000.0	1000.0
248	338.0	132.2054	101.98	6710.66	0.0	750.78	1000.0	1000.0
219	323.0	116.3513	101.03	6814.12	0.0	717.77	1000.0	1000.0
225	333.0	278.9904	253.3	7918.75	0.0	739.02	1000.0	1000.0
248	357.0	339.3019	310.99	7410.09	0.04	791.86	1000.0	1000.0
242	341.0	306.4661	282.75	7143.96	0.0	756.55	1000.0	1000.0
213	321.0	186.3423	155.91	7608.71	0.0	711.29	1000.0	1000.0
244	341.0	192.013	159.58	8096.79	0.0	755.71	1000.0	1000.0
227	348.0	336.392	313.1	7196.38	0.0	771.13	1000.0	1000.0
213	350.0	222.5227	193.2	8316.39	0.0	776.26	1000.0	1000.0
218	329.0	284.351	253.09	7820.47	0.0	729.81	1000.0	1000.0
228	374.0	207.4215	188.95	8889.32	0.0	829.84	1000.0	1000.0
222	335.0	249.8576	165.09	6727.18	2.34	743.79	1000.0	1000.0
244	326.0	115.0766	102.36	6908.8	0.0	722.32	1000.0	1000.0
240	325.0	287.6167	0.0	7717.6	0.0	1763.52	1000.0	1000.0
225	349.0	317.4576	313.85	8302.16	0.0	1894.27	1000.0	1000.0
228	334.0	186.7321	156.43	7157.7	0.0	741.25	1000.0	1000.0
224	328.0	297.3291	283.09	7049.35	0.0	728.52	1000.0	1000.0
225	354.0	322.0338	305.83	8409.88	0.0	1313.92	1000.0	1000.0
217	334.0	151.1479	112.56	7931.61	0.0	740.07	1000.0	1000.0
224	338.0	321.9684	311.83	8038.79	0.0	750.26	1000.0	1000.0
213	355.0	179.9091	121.96	7365.11	0.0	788.38	1000.0	1000.0
241	358.0	362.7605	342.52	7626.79	0.0	795.04	1000.0	1000.0
219	335.0	129.0495	101.01	6632.68	0.0	743.64	1000.0	1000.0
227	347.0	312.1662	281.39	8252.22	0.0	770.16	1000.0	1000.0
248	340.0	308.6897	284.3	7014.94	0.0	755.17	1000.0	1000.0
227	336.0	300.2774	282.88	7117.39	0.0	745.97	1000.0	1000.0
223	437.0	294.9634	284.39	10387.17	0.0	1057.52	1000.0	1000.0
216	411.0	264.9159	252.53	9761.93	0.0	2215.69	1000.0	1000.0
217	430.0	348.3153	315.39	10208.54	0.0	955.05	1000.0	1000.0
224	830.0	343.1215	311.34	17543.68	0.0	3481.45	1659.0	1659.0
228	829.0	350.1396	338.14	19665.17	0.0	3406.32	1656.0	1656.0
241	838.0	324.7003	290.56	19887.36	0.0	1860.91	1675.0	1675.0
221	830.0	327.573	289.51	19695.77	0.0	1843.17	1659.0	1659.0
225	832.0	328.4372	302.12	19748.03	0.0	1847.94	1663.0	1663.0
222	850.0	455.5228	426.52	18442.56	0.0	3567.52	1700.0	1700.0
213	832.0	644.9033	604.08	19751.64	0.0	1848.34	1664.0	1664.0
246	832.0	293.2888	276.48	19746.32	0.0	1847.67	1663.0	1663.0
213	819.0	517.2813	488.17	17707.49	0.0	3433.89	1636.0	1636.0
222	848.0	451.8904	431.69	20134.79	0.0	1884.23	1696.0	1696.0
217	880.0	335.0896	302.14	18970.45	0.0	1954.7	1759.0	1759.0
219	860.0	312.9814	281.2	20419.21	0.0	1910.89	1720.0	1720.0
240	865.0	333.6902	311.16	20526.57	0.0	1920.85	1729.0	1729.0
227	835.0	313.039	279.62	17500.74	0.0	3501.33	1668.0	1668.0
226	887.0	347.3813	336.16	21040.88	0.0	3719.44	1772.0	1772.0
217	847.0	330.9576	304.44	20098.88	0.0	3552.82	1693.0	1693.0
225	817.0	328.2074	293.08	19391.2	0.0	1814.58	1633.0	1633.0
240	833.0	319.7041	310.43	19760.43	0.0	1849.06	1664.0	1664.0
244	840.0	306.4461	0.0	17968.11	0.0	4560.64	1679.0	1679.0
226	817.0	312.6876	279.29	19388.61	0.0	1814.32	1633.0	1633.0
223	821.0	316.955	310.59	17210.96	0.0	3445.98	1642.0	1642.0
248	842.0	335.4593	307.92	18106.96	0.0	1869.02	1682.0	1682.0
248	869.0	332.6675	302.87	18892.88	0.0	1930.15	1737.0	1737.0
244	879.0	358.5491	339.77	20856.26	0.0	1951.82	1757.0	1757.0
242	817.0	477.6096	461.64	19393.96	0.0	1814.82	1633.0	1633.0
222	844.0	335.7761	301.87	20021.85	0.41	1873.66	1686.0	1686.0
241	855.0	337.5091	302.42	18362.59	0.0	1898.72	1709.0	1709.0
219	829.0	320.1176	309.3	19664.71	0.0	1840.12	1656.0	1656.0
247	856.0	336.1467	303.07	18471.48	1.54	1901.47	1711.0	1711.0
222	864.0	348.5369	336.4	20500.78	0.0	3601.68	1727.0	1727.0
228	890.0	367.1455	0.0	19107.21	0.09	4831.39	1779.0	1779.0
222	856.0	331.7201	304.71	20318.84	0.0	1901.45	1711.0	1711.0
219	702.0	264.1514	248.14	16672.76	0.0	1559.68	1404.0	1404.0
213	702.0	286.4326	0.0	16674.19	2.52	3812.45	1404.0	1404.0
223	328.0	119.9323	101.57	6699.61	0.0	728.65	1000.0	1000.0
222	307.0	119.5734	100.68	6261.59	0.0	680.92	1000.0	1000.0
246	312.0	114.0187	101.95	6683.62	0.0	691.81	1000.0	1000.0
228	304.0	114.2727	101.12	6468.2	0.0	674.69	1000.0	1000.0
242	321.0	124.4322	101.42	6363.11	0.0	711.27	1000.0	1000.0
242	332.0	125.0077	101.25	6584.11	0.0	736.47	1000.0	1000.0
248	324.0	118.9763	101.19	6650.33	0.0	718.71	1000.0	1000.0
246	330.0	123.1019	102.41	6583.03	0.0	732.03	1000.0	1000.0
224	315.0	121.3411	102.31	6342.15	0.0	698.68	1000.0	1000.0
222	353.0	424.7557	404.85	8398.31	0.0	783.83	1000.0	1000.0
248	303.0	114.371	100.85	6428.63	0.0	672.49	1000.0	1000.0
